epoch,student_loss,teacher_loss,student_ce_loss,teacher_ce_loss,student_kd_loss,teacher_kd_loss
1,3.0048315554037357,2.4079089211258307,4.020912289543176,1.8109862860470953,3.0048315554037357,3.0048315554037357
2,1.6136211250656627,1.7498336424830627,3.1802393070643173,1.8860461595953846,1.6136211250656627,1.6136211250656627
3,1.2208258094348285,1.5743343918581307,2.944552248895588,1.9278429723365598,1.2208258094348285,1.2208258094348285
4,1.0470098666632244,1.500426282275585,2.8437750752126263,1.9538426967439022,1.0470098666632244,1.0470098666632244
5,0.946611741682847,1.4563452284532865,2.7596237226243363,1.9660787122873489,0.946611741682847,0.946611741682847
6,0.8762397052230395,1.4135047455895657,2.664324153102672,1.9507697879772345,0.8762397052230395,0.8762397052230395
7,0.8240101840811819,1.3858490412004927,2.6041786476960187,1.9476878970232212,0.8240101840811819,0.8240101840811819
8,0.7871220830305982,1.3577221738399792,2.5337566434002348,1.928322263657856,0.7871220830305982,0.7871220830305982
9,0.7586889266967773,1.3366414467188614,2.4834869081823014,1.9145939641477814,0.7586889266967773,0.7586889266967773
10,0.7340774133429646,1.326438021675105,2.4490157485542126,1.9187986281767764,0.7340774133429646,0.7340774133429646
11,0.7133264962633832,1.3011233528607637,2.3893917680015493,1.888920204691298,0.7133264962633832,0.7133264962633832
12,0.694270411288212,1.2891678916515636,2.3662749428209096,1.88406537037512,0.694270411288212,0.694270411288212
13,0.6765818170302202,1.2755751126253367,2.3218488211976513,1.8745684057416934,0.6765818170302202,0.6765818170302202
14,0.6607587717316201,1.2687894681364926,2.3026436646626838,1.8768201631685135,0.6607587717316201,0.6607587717316201
15,0.6480916104710263,1.2513373540291326,2.2611878678650714,1.8545830956423657,0.6480916104710263,0.6480916104710263
16,0.6374935097062885,1.2387763074934672,2.232446599449016,1.8400591037933902,0.6374935097062885,0.6374935097062885
17,0.6254076015011134,1.2312024671987167,2.2131392499688185,1.8369973325912416,0.6254076015011134,0.6254076015011134
18,0.6137585607920407,1.2228205362269304,2.193349334267722,1.831882513644828,0.6137585607920407,0.6137585607920407
19,0.6027283645637205,1.2125021318022593,2.1665240382812607,1.8222758956468037,0.6027283645637205,0.6027283645637205
20,0.5987452179365104,1.2087807600039058,2.1603546481977576,1.818816298753576,0.5987452179365104,0.5987452179365104
21,0.5906276831013685,1.2060103322631337,2.146633049653115,1.8213929794800259,0.5906276831013685,0.5906276831013685
22,0.5842226997675685,1.1957596625491587,2.13197166364466,1.8072966243392445,0.5842226997675685,0.5842226997675685
23,0.5774030699153322,1.1922285660519787,2.1166737534186812,1.8070540625318379,0.5774030699153322,0.5774030699153322
24,0.5726604823187537,1.1841756579438159,2.1031706256890863,1.7956908344459779,0.5726604823187537,0.5726604823187537
25,0.5673729961527058,1.187502351733102,2.1139113439326858,1.8076317069321508,0.5673729961527058,0.5673729961527058
26,0.5622233978388634,1.1728260295938697,2.0786861639639085,1.7834286610056633,0.5622233978388634,0.5622233978388634
27,0.5559642827442192,1.166832922096826,2.066521876604223,1.7777015594282901,0.5559642827442192,0.5559642827442192
